Especial;OP;Direccion;Comuna;Condominio;Tipo edificio;Max inicio cttos (Días);Tipologia;Estac;Bod;Arriendo Total;GC Total;Reajuste por contrato;Meses sin reajuste;% Descuento;Cant. Meses Descuento;Cant. Garantías (Meses);Cant. Garantías Mascota (Meses);Sin Garantia;Cuotas Garantía;Rentas Necesarias;Requiere Aval(es);Tremenda promo;Orientacion;m2 Depto;m2 Terraza;Estatus LLave;Candado;Status Video;Comentario;Fecha Reparacion;Presupuesto;Acepta Mascotas?;Link Listing;Unidad;Estado
Arriendo Normal;CARD719-B;Carnot 1069;San Miguel;Carnot;1;30;1D1B+T;;;337000.00;73000.00;3;12;50.00;1;1;0.5;No;3;3.00;0;65618;SO;27.68;4.78;;0;OK;;2025-03-20;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/carnot/2839?selectedUnit=481240&codigo_referido=elkisd;719-B;Lista para arrendar
Arriendo Normal;CARD819-B;Carnot 1069;San Miguel;Carnot;1;30;1D1B+T;;;337000.00;73000.00;3;12;50.00;1;1;0.5;No;3;3.00;0;65621;SO;27.68;4.78;;0;OK;;2025-06-06;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/carnot/2839?selectedUnit=481250&codigo_referido=elkisd;819-B;Lista para arrendar
Arriendo Normal;CARD918-B;Carnot 1069;San Miguel;Carnot;1;30;1D1B+T;;;337000.00;73000.00;3;12;50.00;1;1;0.5;No;3;3.00;0;65624;SE;27.68;4.78;;0;OK;;2025-04-14;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/carnot/2839?selectedUnit=481259&codigo_referido=elkisd;918-B;Lista para arrendar
Arriendo Normal;CARD1514-B;Carnot 1069;San Miguel;Carnot;1;30;1D1B+T;;;351000.00;79000.00;3;12;0.00;0;1;0.5;No;3;3.00;0;65646;NE;31.46;1.46;;0;OK;;2025-08-05;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/carnot/2839?codigo_referido=elkisd;1514-B;Lista para arrendar
Arriendo Normal;CARD1518-B;Carnot 1069;San Miguel;Carnot;1;30;1D1B+T;;;339000.00;73000.00;3;12;0.00;0;1;0.5;No;3;3.00;0;65647;SE;27.68;4.78;;0;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/carnot/2839?codigo_referido=elkisd;1518-B;Re-acondicionamiento
Arriendo Normal;TRND201-A;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109654;P;33.77;3.14;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503191&codigo_referido=elkisd;201-A;Lista para arrendar
Arriendo Normal;TRND203-A;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109653;NP;33.28;3.46;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503193&codigo_referido=elkisd;203-A;Lista para arrendar
Arriendo Normal;TRND209-A;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109648;SP;33.28;3.46;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503198&codigo_referido=elkisd;209-A;Lista para arrendar
Arriendo Normal;TRND303-A;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109645;O;33.28;3.46;;0;OK;;2025-06-02;Caducado;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503203&codigo_referido=elkisd;303-A;Lista para arrendar
Arriendo Normal;TRND304-A;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;2D2B;;;485000.00;90000.00;6;12;50.00;1;1;0;No;3;3.00;0;109526;NO;51.18;4.01;;0;OK;;2025-06-19;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/2-dormitorios/toledo-rent/3181?selectedUnit=503204&codigo_referido=elkisd;304-A;Lista para arrendar
Arriendo Normal;TRND308-A;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;2D2B;116;;485000.00;90000.00;6;12;50.00;1;1;0;No;3;3.00;0;109525;SO;51.17;4.01;;0;NOK;;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/2-dormitorios/toledo-rent/3181?codigo_referido=elkisd;308-A;Re-acondicionamiento
Arriendo Normal;TRND708-A;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;2D2B;;;485000.00;90000.00;6;12;50.00;1;1;0;No;3;3.00;0;109505;SO;51.17;4.01;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/2-dormitorios/toledo-rent/3181?selectedUnit=503250&codigo_referido=elkisd;708-A;Lista para arrendar
Arriendo Normal;TRND801-A;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109606;P;33.77;3.14;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?codigo_referido=elkisd;801-A;Esperando check-in
Arriendo Normal;TRND809-A;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109600;SP;33.28;3.46;;0;OK;;2025-04-04;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503261&codigo_referido=elkisd;809-A;Lista para arrendar
Arriendo Normal;TRND903-A;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109597;NP;33.28;3.46;;0;NOK;;2025-07-18;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503265&codigo_referido=elkisd;903-A;Lista para arrendar
Arriendo Normal;TRND904-A;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;2D2B;;;485000.00;90000.00;6;12;50.00;1;1;0;No;3;3.00;0;109496;NO;51.18;4.01;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/2-dormitorios/toledo-rent/3181?selectedUnit=503266&codigo_referido=elkisd;904-A;Lista para arrendar
Arriendo Normal;TRND1001-A;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109590;P;33.77;3.14;;0;OK;;2025-06-19;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503273&codigo_referido=elkisd;1001-A;Lista para arrendar
Arriendo Normal;TRND1004-A;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;2D2B;;;485000.00;90000.00;6;12;50.00;1;1;0;No;3;3.00;0;109491;NO;51.18;4.01;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/2-dormitorios/toledo-rent/3181?selectedUnit=503276&codigo_referido=elkisd;1004-A;Lista para arrendar
Arriendo Normal;TRND1104-A;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;2D2B;;;485000.00;90000.00;6;12;50.00;1;1;0;No;3;3.00;0;109486;NO;51.18;4.01;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/2-dormitorios/toledo-rent/3181?selectedUnit=503286&codigo_referido=elkisd;1104-A;Lista para arrendar
Arriendo Normal;TRND1108-A;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;2D2B;;;485000.00;90000.00;6;12;50.00;1;1;0;No;3;3.00;0;109485;SO;51.17;4.01;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/2-dormitorios/toledo-rent/3181?selectedUnit=503290&codigo_referido=elkisd;1108-A;Lista para arrendar
Arriendo Normal;TRND1201-A;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109574;P;33.77;3.14;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503293&codigo_referido=elkisd;1201-A;Lista para arrendar
Arriendo Normal;TRND1204-A;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;2D2B;;;485000.00;90000.00;6;12;50.00;1;1;0;No;3;3.00;0;109481;NO;51.18;4.01;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/2-dormitorios/toledo-rent/3181?selectedUnit=503296&codigo_referido=elkisd;1204-A;Lista para arrendar
Arriendo Normal;TRND1209-A;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109568;SP;33.28;3.46;;0;NOK;;2025-07-25;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503301&codigo_referido=elkisd;1209-A;Lista para arrendar
Arriendo Normal;TRND1304-A;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;2D2B;;;485000.00;90000.00;6;12;50.00;1;1;0;No;3;3.00;0;109476;NO;51.18;4.01;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/2-dormitorios/toledo-rent/3181?selectedUnit=503306&codigo_referido=elkisd;1304-A;Lista para arrendar
Arriendo Normal;TRND1310-A;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109559;P;33.77;3.14;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503312&codigo_referido=elkisd;1310-A;Lista para arrendar
Arriendo Normal;TRND201-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;2D2B;;;485000.00;90000.00;6;12;50.00;1;1;0;No;3;3.00;0;109532;NO;52.47;4.55;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/2-dormitorios/toledo-rent/3181?selectedUnit=503316&codigo_referido=elkisd;201-B;Lista para arrendar
Arriendo Normal;TRND202-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;2D2B;;;485000.00;90000.00;6;12;50.00;1;1;0;No;3;3.00;0;109531;O;49.34;3.61;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/2-dormitorios/toledo-rent/3181?selectedUnit=503317&codigo_referido=elkisd;202-B;Lista para arrendar
Arriendo Normal;TRND204-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;3D2B;;;595000.00;100000.00;6;12;50.00;1;1;0;No;3;3.00;0;109558;NO;56.54;3.80;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/3-dormitorios/toledo-rent/3181?selectedUnit=503319&codigo_referido=elkisd;204-B;Lista para arrendar
Arriendo Normal;TRND207-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109650;P;33.10;3.01;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503322&codigo_referido=elkisd;207-B;Lista para arrendar
Arriendo Normal;TRND208-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109649;P;33.85;3.09;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503323&codigo_referido=elkisd;208-B;Lista para arrendar
Arriendo Normal;TRND210-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;2D2B;;;485000.00;90000.00;6;12;50.00;1;1;0;No;3;3.00;0;109529;S;52.15;3.98;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/2-dormitorios/toledo-rent/3181?selectedUnit=503325&codigo_referido=elkisd;210-B;Lista para arrendar
Arriendo Normal;TRND301-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;2D2B;;;485000.00;90000.00;6;12;50.00;1;1;0;No;3;3.00;0;109528;NO;52.47;4.55;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/2-dormitorios/toledo-rent/3181?selectedUnit=503326&codigo_referido=elkisd;301-B;Lista para arrendar
Arriendo Normal;TRND302-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;2D2B;;;485000.00;90000.00;6;12;50.00;1;1;0;No;3;3.00;0;109527;O;49.34;3.61;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/2-dormitorios/toledo-rent/3181?selectedUnit=503327&codigo_referido=elkisd;302-B;Lista para arrendar
Arriendo Normal;TRND304-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;3D2B;;;595000.00;100000.00;6;12;50.00;1;1;0;No;3;3.00;0;109556;NO;56.54;3.80;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/3-dormitorios/toledo-rent/3181?selectedUnit=503329&codigo_referido=elkisd;304-B;Lista para arrendar
Arriendo Normal;TRND305-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109644;P;34.00;3.09;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503330&codigo_referido=elkisd;305-B;Lista para arrendar
Arriendo Normal;TRND308-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109641;P;33.85;3.09;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503333&codigo_referido=elkisd;308-B;Lista para arrendar
Arriendo Normal;TRND401-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;2D2B;;;485000.00;90000.00;6;12;50.00;1;1;0;No;3;3.00;0;109523;NO;52.47;4.55;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/2-dormitorios/toledo-rent/3181?selectedUnit=503336&codigo_referido=elkisd;401-B;Lista para arrendar
Arriendo Normal;TRND405-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109636;P;34.00;3.09;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503340&codigo_referido=elkisd;405-B;Lista para arrendar
Arriendo Normal;TRND406-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109635;P;33.10;3.01;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503341&codigo_referido=elkisd;406-B;Lista para arrendar
Arriendo Normal;TRND410-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;2D2B;;;485000.00;90000.00;6;12;50.00;1;1;0;No;3;3.00;0;109519;S;52.15;3.98;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/2-dormitorios/toledo-rent/3181?selectedUnit=503345&codigo_referido=elkisd;410-B;Lista para arrendar
Arriendo Normal;TRND501-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;2D2B;;;485000.00;90000.00;6;12;50.00;1;1;0;No;3;3.00;0;109518;NO;52.47;4.55;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/2-dormitorios/toledo-rent/3181?selectedUnit=503346&codigo_referido=elkisd;501-B;Lista para arrendar
Arriendo Normal;TRND502-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;2D2B;;;485000.00;90000.00;6;12;50.00;1;1;0;No;3;3.00;0;109517;O;49.34;3.61;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/2-dormitorios/toledo-rent/3181?selectedUnit=503347&codigo_referido=elkisd;502-B;Lista para arrendar
Arriendo Normal;TRND505-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109628;P;34.00;3.09;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503350&codigo_referido=elkisd;505-B;Lista para arrendar
Arriendo Normal;TRND507-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109626;P;33.10;3.01;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503352&codigo_referido=elkisd;507-B;Lista para arrendar
Arriendo Normal;TRND605-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109620;P;34.00;3.09;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503360&codigo_referido=elkisd;605-B;Lista para arrendar
Arriendo Normal;TRND804-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;3D2B;;;595000.00;100000.00;6;12;50.00;1;1;0;No;3;3.00;0;109546;NO;56.54;3.80;;0;OK;Bloqueado por asignación como Dpto piloto.;2025-07-02;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/3-dormitorios/toledo-rent/3181?selectedUnit=503379&codigo_referido=elkisd;804-B;Lista para arrendar
Arriendo Normal;TRND805-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109604;P;34.00;3.09;;0;OK;Bloqueado por asignación como Dpto piloto.;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503380&codigo_referido=elkisd;805-B;Lista para arrendar
Arriendo Normal;TRND806-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;342000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109603;P;33.10;3.01;;0;OK;Bloqueado por asignación como Dpto piloto.;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503381&codigo_referido=elkisd;806-B;Lista para arrendar
Arriendo Normal;TRND1002-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;2D2B;;;485000.00;90000.00;6;12;50.00;1;1;0;No;3;3.00;0;109492;O;49.34;3.61;;0;NOK;;2025-07-03;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/2-dormitorios/toledo-rent/3181?selectedUnit=503397&codigo_referido=elkisd;1002-B;Lista para arrendar
Arriendo Normal;TRND1006-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;353000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109587;P;33.10;3.01;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503401&codigo_referido=elkisd;1006-B;Lista para arrendar
Arriendo Normal;TRND1106-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;353000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109579;P;33.10;3.01;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503411&codigo_referido=elkisd;1106-B;Lista para arrendar
Arriendo Normal;TRND1108-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;353000.00;70000.00;6;12;0.00;0;1;0;No;3;3.00;0;109577;P;33.85;3.09;;0;NOK;;2025-08-18;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?codigo_referido=elkisd;1108-B;Re-acondicionamiento
Arriendo Normal;TRND1205-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;353000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109572;P;34.00;3.09;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503420&codigo_referido=elkisd;1205-B;Lista para arrendar
Arriendo Normal;TRND1208-B;Álvarez de Toledo 672;San Miguel;Toledo Rent;1;30;1D1B;;;353000.00;70000.00;6;12;50.00;1;1;0;No;3;3.00;0;109569;P;33.85;3.09;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/san-miguel/1-dormitorio/toledo-rent/3181?selectedUnit=503423&codigo_referido=elkisd;1208-B;Lista para arrendar
Arriendo Normal;MTCD201-A;Matucana 31;Santiago;Matucana;1;30;2D2B;;;420000.00;103000.00;3;12;0.00;0;1;0;Si;3;3.00;0;40545;N;49.00;4.50;Edificio Multifamily;0;OK;;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/santiago/2-dormitorios/matucana/1283?codigo_referido=elkisd;201-A;Re-acondicionamiento
Arriendo Normal;MTCD303-A;Matucana 31;Santiago;Matucana;1;30;2D2B;;;420000.00;103000.00;3;12;0.00;0;1;0;Si;3;3.00;0;40551;P;48.94;2.42;Edificio Multifamily;0;OK;check out el 10-10;2025-08-08;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/2-dormitorios/matucana/1283?selectedUnit=441932&codigo_referido=elkisd;303-A;Lista para arrendar
Arriendo Normal;MTCD313-A;Matucana 31;Santiago;Matucana;1;30;2D2B;;;420000.00;103000.00;3;12;0.00;0;1;0;Si;3;3.00;0;40561;S;47.39;3.08;Edificio Multifamily;0;OK;;2025-07-18;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/2-dormitorios/matucana/1283?selectedUnit=441942&codigo_referido=elkisd;313-A;Lista para arrendar
Arriendo Normal;MTCD314-A;Matucana 31;Santiago;Matucana;1;30;2D2B;;;420000.00;103000.00;3;12;0.00;0;1;0;Si;3;3.00;0;40562;S;45.91;3.01;;0;OK;;2025-03-07;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/2-dormitorios/matucana/1283?selectedUnit=441943&codigo_referido=elkisd;314-A;Lista para arrendar
Arriendo Normal;MTCD414-A;Matucana 31;Santiago;Matucana;1;30;2D2B;;;420000.00;103000.00;3;12;0.00;0;1;0;Si;3;3.00;0;40577;S;45.91;3.01;;0;OK;;2025-07-22;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/2-dormitorios/matucana/1283?selectedUnit=441958&codigo_referido=elkisd;414-A;Lista para arrendar
Arriendo Normal;MTCD601-A;Matucana 31;Santiago;Matucana;1;30;2D2B;;;425000.00;103000.00;3;12;0.00;0;1;0;Si;3;3.00;0;40594;O;47.17;4.42;Edificio Multifamily;0;OK;;2025-07-01;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/2-dormitorios/matucana/1283?selectedUnit=441975&codigo_referido=elkisd;601-A;Lista para arrendar
Arriendo Normal;MTCD901-A;Matucana 31;Santiago;Matucana;1;30;2D2B;;;430000.00;103000.00;3;12;0.00;0;1;0;Si;3;3.00;0;40639;O;47.17;4.42;;0;OK;;2025-07-10;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/2-dormitorios/matucana/1283?selectedUnit=442020&codigo_referido=elkisd;901-A;Lista para arrendar
Arriendo Normal;MTCD902-A;Matucana 31;Santiago;Matucana;1;30;2D2B;;;430000.00;103000.00;3;12;0.00;0;1;0;Si;3;3.00;0;40640;O;49.00;4.50;;0;OK;;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/santiago/2-dormitorios/matucana/1283?codigo_referido=elkisd;902-A;Re-acondicionamiento
Arriendo Normal;MTCD202-B;Matucana 31;Santiago;Matucana;1;30;2D2B;;;420000.00;103000.00;3;12;0.00;0;1;0;Si;3;3.00;0;40676;O;47.17;4.42;;0;OK;;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/santiago/2-dormitorios/matucana/1283?codigo_referido=elkisd;202-B;Re-acondicionamiento
Arriendo Normal;MTCD204-B;Matucana 31;Santiago;Matucana;1;30;1D1B;;;308000.00;79000.00;3;12;0.00;0;1;0;Si;3;3.00;0;40678;P;32.01;;;0;OK;;2025-07-18;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/1-dormitorio/matucana/1283?selectedUnit=442059&codigo_referido=elkisd;204-B;Lista para arrendar
Arriendo Normal;MTCD208-B;Matucana 31;Santiago;Matucana;1;30;2D1B;;;365000.00;92000.00;3;12;0.00;0;1;0;Si;3;3.00;0;40682;P;43.21;3.17;Edificio Multifamily;0;OK;;2025-07-14;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/2-dormitorios/matucana/1283?selectedUnit=442063&codigo_referido=elkisd;208-B;Lista para arrendar
Arriendo Normal;MTCD209-B;Matucana 31;Santiago;Matucana;1;30;2D2B;;;420000.00;103000.00;3;12;0.00;0;1;0;Si;3;3.00;0;40683;S;47.79;4.37;;0;OK;;2025-07-10;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/2-dormitorios/matucana/1283?selectedUnit=442064&codigo_referido=elkisd;209-B;Lista para arrendar
Arriendo Normal;MTCD513-B;Matucana 31;Santiago;Matucana;1;30;2D1B;;;370000.00;92000.00;3;12;0.00;0;1;0;Si;3;3.00;0;40729;S;43.30;3.16;Edificio Multifamily;0;OK;check out el 11-10-2023;2023-10-30;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/santiago/2-dormitorios/matucana/1283?codigo_referido=elkisd;513-B;Re-acondicionamiento
Arriendo Normal;MTCD514-B;Matucana 31;Santiago;Matucana;1;30;2D1B;;;370000.00;92000.00;3;12;0.00;0;1;0;Si;3;3.00;0;40730;N;43.21;3.17;Edificio Multifamily;0;OK;check out el 02-10;2025-07-21;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/santiago/2-dormitorios/matucana/1283?selectedUnit=442111&codigo_referido=elkisd;514-B;Lista para arrendar
Arriendo Normal;MTCD602-B;Matucana 31;Santiago;Matucana;1;30;2D2B;;;425000.00;103000.00;3;12;0.00;0;1;0;Si;3;3.00;0;40734;O;49.00;4.50;Edificio Multifamily;0;OK;;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/santiago/2-dormitorios/matucana/1283?codigo_referido=elkisd;602-B;Re-acondicionamiento
