Especial;OP;Direccion;Comuna;Condominio;Tipo edificio;Max inicio cttos (Días);Tipologia;Estac;Bod;Arriendo Total;GC Total;Reajuste por contrato;Meses sin reajuste;% Descuento;Cant. Meses Descuento;Cant. Garantías (Meses);Cant. Garantías Mascota (Meses);Sin Garantia;Cuotas Garantía;Rentas Necesarias;Requiere Aval(es);Tremenda promo;Orientacion;m2 Depto;m2 Terraza;Estatus LLave;Candado;Status Video;Comentario;Fecha Reparacion;Presupuesto;Acepta Mascotas?;Link Listing;Unidad;Estado
Arriendo Normal;VCUD2203;Av. Vicuña Mackenna Pte. 6650;La Florida;Vicuña Urban;1;30;1D1B;;;340000.00;85000.00;3;12;0.00;0;1;0.25;No;3;3.00;1;35624;O;35.29;2.76;;0;OK;;;Caducado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/vicuna-urban/1322?codigo_referido=elkisd;2203;Re-acondicionamiento
Arriendo Especial;VCUD2403;Av. Vicuña Mackenna Pte. 6650;La Florida;Vicuña Urban;1;30;1D1B;;;335000.00;85000.00;3;12;0.00;0;1;0.25;No;3;3.00;1;35648;O;35.29;2.76;Edificio Multifamily;0;OK;;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/vicuna-urban/1322?codigo_referido=elkisd;2403;Lista para arrendar
Arriendo Normal;VCUD2409;Av. Vicuña Mackenna Pte. 6650;La Florida;Vicuña Urban;1;30;1D1B;;;345000.00;80000.00;3;12;0.00;0;1;0.25;No;3;3.00;1;35654;N;36.77;4.08;;0;OK;Bloqueado por filtración;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/vicuna-urban/1322?codigo_referido=elkisd;2409;Lista para arrendar
Arriendo Normal;TVMD504-A;Av. Vicuña Mackenna Pte. 6456;La Florida;Torres de Vicuña Mackenna;1;30;1D1B;;;309000.00;71000.00;6;12;50.00;1;1;0;No;3;3.00;0;38457;O;28.00;;;0;OK;;;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/torres-de-vicuna-mackenna/1362?codigo_referido=elkisd;504-A;Re-acondicionamiento
Arriendo Normal;TVMD907-A;Av. Vicuña Mackenna Pte. 6456;La Florida;Torres de Vicuña Mackenna;1;30;1D1B;;;306000.00;74000.00;6;12;50.00;1;1;0;No;3;3.00;0;38385;P;29.00;;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/torres-de-vicuna-mackenna/1362?codigo_referido=elkisd;907-A;Re-acondicionamiento
Arriendo Normal;TVMD909-A;Av. Vicuña Mackenna Pte. 6456;La Florida;Torres de Vicuña Mackenna;1;30;1D1B;;;306000.00;74000.00;6;12;50.00;1;1;0;No;3;3.00;0;38382;P;29.00;;;0;OK;;2024-07-17;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/torres-de-vicuna-mackenna/1362?codigo_referido=elkisd;909-A;Re-acondicionamiento
Arriendo Normal;TVMD914-A;Av. Vicuña Mackenna Pte. 6456;La Florida;Torres de Vicuña Mackenna;1;30;1D1B;;;307000.00;74000.00;6;12;50.00;1;1;0;No;3;3.00;0;38378;O;29.00;;;0;OK;;2024-07-24;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/torres-de-vicuna-mackenna/1362?codigo_referido=elkisd;914-A;Lista para arrendar
Arriendo Normal;TVMD2107-A;Av. Vicuña Mackenna Pte. 6456;La Florida;Torres de Vicuña Mackenna;1;30;1D1B;;;307000.00;74000.00;6;12;50.00;1;1;0;No;3;3.00;0;38508;P;29.00;;;0;OK;;2024-07-03;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/torres-de-vicuna-mackenna/1362?codigo_referido=elkisd;2107-A;Re-acondicionamiento
Arriendo Normal;TVMD2109-A;Av. Vicuña Mackenna Pte. 6456;La Florida;Torres de Vicuña Mackenna;1;30;1D1B;;;307000.00;74000.00;6;12;50.00;1;1;0;No;3;3.00;0;38505;P;29.00;;;0;OK;;2025-08-05;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/torres-de-vicuna-mackenna/1362?selectedUnit=446661&codigo_referido=elkisd;2109-A;Lista para arrendar
Arriendo Normal;TVMD1707-B;Av. Vicuña Mackenna Pte. 6456;La Florida;Torres de Vicuña Mackenna;1;30;1D1B;;;316000.00;77000.00;6;12;50.00;1;1;0;No;3;3.00;0;38588;N;30.00;;Edificio Multifamily;0;OK;;2024-07-03;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/torres-de-vicuna-mackenna/1362?codigo_referido=elkisd;1707-B;Lista para arrendar
Arriendo Normal;BJPD209;Juan de Pineda 7704;La Florida;Barrio Juan de Pineda;1;30;1D1B;;;350000.00;65000.00;12;0;0.00;3;1;0;No;3;3.00;0;44487;S;34.00;4.00;;0;NOK;;2025-08-18;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/barrio-juan-de-pineda/1562?codigo_referido=elkisd;209;Re-acondicionamiento
Arriendo Normal;IMAD402;Av. Vicuña Mackenna Ote. 6197;La Florida;Mirador Capital;1;30;1D1B;;;385000.00;80000.00;1;0;0.00;0;1;0;Si;3;3.00;0;52285;SP;32.71;2.86;;0;OK;;2025-08-07;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/mirador-capital/1825?selectedUnit=454679&codigo_referido=elkisd;402;Lista para arrendar
Arriendo Normal;IMAD409;Av. Vicuña Mackenna Ote. 6197;La Florida;Mirador Capital;1;30;1D1B;;;375000.00;80000.00;1;0;0.00;0;1;0;Si;3;3.00;0;52292;SP;33.22;2.86;;0;NOK;;2025-08-14;Caducado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/mirador-capital/1825?selectedUnit=454686&codigo_referido=elkisd;409;Lista para arrendar
Arriendo Normal;IMAD602;Av. Vicuña Mackenna Ote. 6197;La Florida;Mirador Capital;1;30;1D1B;;;370000.00;80000.00;1;0;0.00;0;1;0;Si;3;3.00;0;52305;SP;32.71;2.86;;0;OK;;2025-06-16;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/mirador-capital/1825?selectedUnit=454699&codigo_referido=elkisd;602;Lista para arrendar
Arriendo Normal;IMAD904;Av. Vicuña Mackenna Ote. 6197;La Florida;Mirador Capital;1;30;1D1B;;;380000.00;80000.00;1;0;0.00;0;1;0;Si;3;3.00;0;52337;NO;30.70;2.57;;0;NOK;;2025-08-08;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/mirador-capital/1825?selectedUnit=454731&codigo_referido=elkisd;904;Lista para arrendar
Arriendo Normal;IMAD1008;Av. Vicuña Mackenna Ote. 6197;La Florida;Mirador Capital;1;30;1D1B;;;360000.00;80000.00;1;0;0.00;0;1;0;Si;3;3.00;0;52350;NO;28.03;2.66;;0;OK;;2025-07-10;Caducado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/mirador-capital/1825?selectedUnit=454744&codigo_referido=elkisd;1008;Lista para arrendar
Arriendo Normal;IMAD1010;Av. Vicuña Mackenna Ote. 6197;La Florida;Mirador Capital;1;30;1D1B;;;390000.00;80000.00;1;0;0.00;0;1;0;Si;3;3.00;0;52352;SP;33.00;2.79;;0;OK;;2025-07-10;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/mirador-capital/1825?codigo_referido=elkisd;1010;Lista para arrendar
Arriendo Normal;IMAD1103;Av. Vicuña Mackenna Ote. 6197;La Florida;Mirador Capital;1;30;1D1B;;;360000.00;80000.00;1;0;0.00;0;1;0;Si;3;3.00;0;52354;NO;31.24;2.89;;0;NOK;;2025-07-03;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/mirador-capital/1825?selectedUnit=454748&codigo_referido=elkisd;1103;Lista para arrendar
Arriendo Normal;IMAD1407;Av. Vicuña Mackenna Ote. 6197;La Florida;Mirador Capital;1;30;1D1B;;;380000.00;80000.00;1;0;0.00;0;1;0;Si;3;3.00;0;52385;NO;31.25;2.56;;0;OK;;2025-08-11;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/mirador-capital/1825?selectedUnit=454779&codigo_referido=elkisd;1407;Lista para arrendar
Arriendo Normal;IMAD1708;Av. Vicuña Mackenna Ote. 6197;La Florida;Mirador Capital;1;30;1D1B;;;360000.00;80000.00;1;0;0.00;0;1;0;Si;3;3.00;0;52410;NO;28.03;2.66;;0;OK;;2025-08-12;Caducado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/mirador-capital/1825?selectedUnit=454804&codigo_referido=elkisd;1708;Lista para arrendar
Arriendo Normal;IMAD1809;Av. Vicuña Mackenna Ote. 6197;La Florida;Mirador Capital;1;30;1D1B;;;375000.00;80000.00;1;0;0.00;0;1;0;Si;3;3.00;0;52419;SP;33.22;2.86;;0;NOK;;;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/mirador-capital/1825?codigo_referido=elkisd;1809;Re-acondicionamiento
Arriendo Normal;40033;Lago Pirihueico 6502;La Florida;Visión Urbana;0;30;1D1B;64;;400000;75000;12;0;50.00;1;1;0;Si;3;3.00;1;49913;P;31.00;5.30;Inspector;2345;OK;;2025-05-27;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/vision-urbana/589?selectedUnit=458604&codigo_referido=elkisd;1901-B;Lista para arrendar
Arriendo Normal;CSRD308;Paso El Roble 139;La Florida;Casa el Roble;1;30;1D1B;;;368000.00;63000.00;3;12;0.00;0;1;0;Si;3;3.00;0;57715;S;29.00;3.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/casa-el-roble/2227?selectedUnit=465253&codigo_referido=elkisd;308;Lista para arrendar
Arriendo Normal;CSRD719;Paso El Roble 139;La Florida;Casa el Roble;1;30;1D1B;;;368000.00;63000.00;3;12;0.00;0;1;0;Si;3;3.00;0;57691;N;29.00;3.00;;0;OK;Piso Piloto;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/casa-el-roble/2227?codigo_referido=elkisd;719;Re-acondicionamiento
Arriendo Normal;CSRD919;Paso El Roble 139;La Florida;Casa el Roble;1;30;1D1B;;;368000.00;63000.00;3;12;0.00;0;1;0;Si;3;3.00;0;57681;N;29.00;3.00;;0;OK;;2025-07-17;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/casa-el-roble/2227?selectedUnit=465378&codigo_referido=elkisd;919;Lista para arrendar
Arriendo Normal;CSRD1011;Paso El Roble 139;La Florida;Casa el Roble;1;30;1D1B;;;375000.00;63000.00;3;12;0.00;0;1;0;Si;3;3.00;0;57615;S;36.00;3.00;;0;OK;;2025-07-25;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/casa-el-roble/2227?codigo_referido=elkisd;1011;Esperando check-in
Arriendo Normal;CSRD1107;Paso El Roble 139;La Florida;Casa el Roble;1;30;1D1B;;;373000.00;61000.00;3;12;0.00;0;1;0;Si;3;3.00;0;57726;S;28.00;3.00;;0;OK;;2025-08-16;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/casa-el-roble/2227?codigo_referido=elkisd;1107;Re-acondicionamiento
Arriendo Normal;CSRD1112;Paso El Roble 139;La Florida;Casa el Roble;1;30;1D1B;;;371000.00;63000.00;3;12;50.00;1;1;0;Si;3;3.00;0;57673;S;29.00;3.00;;0;OK;;2025-06-30;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/casa-el-roble/2227?selectedUnit=465409&codigo_referido=elkisd;1112;Lista para arrendar
Arriendo Normal;CSRD1113;Paso El Roble 139;La Florida;Casa el Roble;1;30;1D1B;;;371000.00;63000.00;3;12;0.00;0;1;0;Si;3;3.00;0;57672;S;29.00;3.00;;0;OK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/casa-el-roble/2227?codigo_referido=elkisd;1113;Re-acondicionamiento
Arriendo Normal;CSRD1311;Paso El Roble 139;La Florida;Casa el Roble;1;30;1D1B;;;375000.00;78000.00;3;12;0.00;0;1;0;Si;3;3.00;0;57606;S;36.00;3.00;;0;OK;;2025-08-13;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/casa-el-roble/2227?selectedUnit=465446&codigo_referido=elkisd;1311;Lista para arrendar
Arriendo Normal;CSRD1319;Paso El Roble 139;La Florida;Casa el Roble;1;30;1D1B;;;367000.00;63000.00;3;12;0.00;0;1;0;Si;3;3.00;0;57661;N;29.00;3.00;;0;OK;;2025-08-14;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/casa-el-roble/2227?selectedUnit=465454&codigo_referido=elkisd;1319;Lista para arrendar
Arriendo Normal;CSRD1601;Paso El Roble 139;La Florida;Casa el Roble;1;30;1D1B;;;371000.00;74000.00;3;12;0.00;0;1;0;Si;3;3.00;0;57599;N;34.00;3.00;;0;OK;;2025-08-07;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/casa-el-roble/2227?selectedUnit=465493&codigo_referido=elkisd;1601;Lista para arrendar
Arriendo Normal;CSRD1610;Paso El Roble 139;La Florida;Casa el Roble;1;30;1D1B;;;375000.00;76000.00;3;12;0.00;0;1;0;Si;3;3.00;0;57598;S;35.00;3.00;;0;OK;;;Aprobado sin mejoras;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/casa-el-roble/2227?codigo_referido=elkisd;1610;Re-acondicionamiento
Arriendo Normal;VMPD610-A;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;360000.00;70000.00;6;12;50.00;2;1;0.5;No;3;3.00;0;56607;S;34.46;3.72;;0;OK;;2025-01-21;Caducado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/activa-vicuna-mackenna-poniente/2507?codigo_referido=elkisd;610;Re-acondicionamiento
Arriendo Normal;VMPD1807-A;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;368000.00;72000.00;6;12;50.00;2;1;0.5;No;3;3.00;0;56739;N;34.85;4.57;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/activa-vicuna-mackenna-poniente/2507?codigo_referido=elkisd;1807;Re-acondicionamiento
Arriendo Normal;48878;Vicuña Mackenna Oriente 7492;La Florida;Vista Bella Oriente;0;30;1D1B;;;300000.00;40000.00;12;0;0.00;0;1;0;No;3;3.00;1;79743;NO;22.07;0.00;Edificio Retail;1273;NOK;;2025-08-11;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/vista-bella-oriente/316?selectedUnit=472205&codigo_referido=elkisd;2412-1;Lista para arrendar
Arriendo Normal;50596;Llanquihue 6290;La Florida;Condominio Mirador Activa;0;30;1D1B;;;360000.00;70000.00;12;0;50.00;1;1;0;No;3;3.00;1;63904;O;34.98;6.06;Ofic. Santa Lucía;0;OK;nuevo / amoblado /;2025-08-08;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/condominio-mirador-activa/2267?selectedUnit=476324&codigo_referido=elkisd;1406-C;Lista para arrendar
Arriendo Normal;LIAD515;Lia Aguirre 95;La Florida;Lia Aguirre;1;30;1D1B;;;351000.00;60000.00;3;12;0.00;0;1;0;No;3;3.00;0;62448;NO;32.00;1.00;Edificio Retail;1787;OK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/lia-aguirre/2731?codigo_referido=elkisd;515;Re-acondicionamiento
Arriendo Normal;LIAD711;Lia Aguirre 95;La Florida;Lia Aguirre;1;30;1D1B;;;352000.00;60000.00;3;12;0.00;0;1;0;No;3;3.00;0;62512;P;36.00;0.00;Ofic. Santa Lucía;1536;OK;Unidad no escriturada;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/lia-aguirre/2731?codigo_referido=elkisd;711;Re-acondicionamiento
Arriendo Normal;54021;Lia Aguirre 95;La Florida;Lia Aguirre 95 - Retail;0;30;1D1B;;;305000.00;70000.00;12;0;0.00;0;1;0;No;3;3.00;1;66618;NO;32.00;2.00;Inspector;0;OK;JB;2025-08-01;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/lia-aguirre-95---retail/2403?codigo_referido=elkisd;1002;Lista para arrendar
Arriendo Normal;54024;Lia Aguirre 95;La Florida;Lia Aguirre 95 - Retail;0;30;1D1B;44;;355000.00;80000.00;12;0;0.00;0;1;0;No;3;3.00;1;66621;SO;31.00;2.00;No Disponible;0;OK;JB;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/lia-aguirre-95---retail/2403?codigo_referido=elkisd;901;Re-acondicionamiento
Arriendo Normal;FLOD210;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;355000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75024;SP;32.76;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493900&codigo_referido=elkisd;210;Lista para arrendar
Arriendo Normal;FLOD211;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;355000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75025;SP;32.76;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493901&codigo_referido=elkisd;211;Lista para arrendar
Arriendo Normal;FLOD305;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;360000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75033;S;32.94;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493905&codigo_referido=elkisd;305;Lista para arrendar
Arriendo Normal;FLOD306;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;355000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75034;S;31.82;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493906&codigo_referido=elkisd;306;Lista para arrendar
Arriendo Normal;FLOD307;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;340000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75035;SP;33.39;3.26;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493907&codigo_referido=elkisd;307;Lista para arrendar
Arriendo Normal;FLOD309;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;355000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75037;SP;31.84;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493909&codigo_referido=elkisd;309;Lista para arrendar
Arriendo Normal;FLOD310;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;355000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75038;SP;32.94;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493910&codigo_referido=elkisd;310;Lista para arrendar
Arriendo Normal;FLOD311;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;355000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75039;SP;32.94;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493911&codigo_referido=elkisd;311;Lista para arrendar
Arriendo Normal;FLOD406;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;355000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75049;S;31.82;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493916&codigo_referido=elkisd;406;Lista para arrendar
Arriendo Normal;FLOD407;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;340000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75050;SP;33.39;3.26;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493917&codigo_referido=elkisd;407;Lista para arrendar
Arriendo Normal;FLOD409;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;355000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75052;SP;31.84;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493919&codigo_referido=elkisd;409;Lista para arrendar
Arriendo Normal;FLOD410;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;355000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75053;SP;32.94;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493920&codigo_referido=elkisd;410;Lista para arrendar
Arriendo Normal;FLOD411;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;355000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75054;SP;32.94;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493921&codigo_referido=elkisd;411;Lista para arrendar
Arriendo Normal;FLOD414;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;370000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75057;NO;32.94;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493922&codigo_referido=elkisd;414;Lista para arrendar
Arriendo Normal;FLOD504;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;350000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75062;S;32.94;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493924&codigo_referido=elkisd;504;Lista para arrendar
Arriendo Normal;FLOD506;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;355000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75064;S;31.82;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493926&codigo_referido=elkisd;506;Lista para arrendar
Arriendo Normal;FLOD507;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;340000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75065;SP;33.39;3.26;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493927&codigo_referido=elkisd;507;Lista para arrendar
Arriendo Normal;FLOD509;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;355000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75067;SP;31.84;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493929&codigo_referido=elkisd;509;Lista para arrendar
Arriendo Normal;FLOD510;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;355000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75068;SP;32.94;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493930&codigo_referido=elkisd;510;Lista para arrendar
Arriendo Normal;FLOD514;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;370000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75072;NO;32.94;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493932&codigo_referido=elkisd;514;Lista para arrendar
Arriendo Normal;FLOD607;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;340000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75080;SP;33.39;3.26;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493937&codigo_referido=elkisd;607;Lista para arrendar
Arriendo Normal;FLOD609;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;355000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75082;SP;31.84;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493939&codigo_referido=elkisd;609;Lista para arrendar
Arriendo Normal;FLOD610;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;355000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75083;SP;32.94;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493940&codigo_referido=elkisd;610;Lista para arrendar
Arriendo Normal;FLOD611;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;355000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75084;SP;32.94;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493941&codigo_referido=elkisd;611;Lista para arrendar
Arriendo Normal;FLOD707;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;340000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75095;SP;33.39;3.26;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493947&codigo_referido=elkisd;707;Lista para arrendar
Arriendo Normal;FLOD711;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;355000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75099;SP;32.94;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493951&codigo_referido=elkisd;711;Lista para arrendar
Arriendo Normal;FLOD811;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;355000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75114;SP;32.94;3.35;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493961&codigo_referido=elkisd;811;Lista para arrendar
Arriendo Normal;FLOD907;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;345000.00;80000.00;3;0;50.00;1;1;0;Si;3;3.00;0;75125;SP;33.39;3.26;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/1-dormitorio/florida-capital/3013?selectedUnit=493967&codigo_referido=elkisd;907;Lista para arrendar
